"","score","review","writer","time"
"721","10","역시 디즈니...!ㅎㅎ  ","성어고사(jell****)","2019.07.01 04:15"
"722","10","평식이가 또 별점테러 할까 조마조마했다.  ","evoker(tjdu****)","2019.07.01 03:55"
"723","10","한편한편 거듭될 수록 철이 들어가는 우디를 생각하면서 보면 좋은 영화 같아요 시즌 1 때 우디와 시즌 4때의 우디는 너무나도 다르니까. 그래서 눈물샘이 더 터졌네요. 이번 토이스토리 4 마지막 장면은 이유없이 눈물이 막 나왔어요..  ","이도연(b_an****)","2019.07.01 03:50"
"724","10","진짜 1부터 4까지 다봤는데 ㄹㅇ 명작이다...우디 버즈 최고의 퍼트너다  ","indian(tkdq****)","2019.07.01 03:45"
"725","10","우리는 언제든 우디와 버즈 및 장난감 친구들을 반갑게 맞으며 그들의 앞에 펼쳐질 즐겁고 다이내믹한 일들에 뜨겁게 응원하고 박수를 보내고 싶습니다. 이시대를  토이스토리와 함께 할수 있었음에 너무 고마웠어요.  ","부산부동산요기요(hot1****)","2019.07.01 03:24"
"726","10","관람객고마워요 토이스토리!!!  ","긍정이(ekql****)","2019.07.01 02:59"
"727","10","장난감 얘기가 아닌 우리에 결핍(사랑) 이야기 일 수도 있네  ","개구리첨봐(kdss****)","2019.07.01 02:08"
"728","10","깨알재미ㅋㅋㅋ여태 나왔던 시리즈중에 최고로 재미있네요 중간중간 시간가는줄 모르고 웃으면서 봤습니다보핍 넘 매력있고 우디도 너무 의리 넘칩니다?♀?  ","이희향(gmlg****)","2019.07.01 01:56"
"729","10","아이언맨도 떠나보내고 우디도 떠나보내고 너무 아쉽다  ","kjmt****","2019.07.01 01:46"
"730","10","넌 영원한 보안관이야 우디  ","종인세영(seyo****)","2019.07.01 01:40"
"731","10","관람객보다가 눈물날뻔했어요 짱 재미있고 너무 좋아요  ","내사랑임또(1193****)","2019.07.01 00:36"
"732","10","픽사 영화는 제일 사람 없는곳에 예약하고 혼자 가야한다...너무 울어서 부끄러움  ","박정현(mira****)","2019.07.01 00:06"
"733","10","관람객저의 인생 애니메이션 토이스토리. ""난 너의 친구야"" 노래만 시작해도 울컥하네요. 우디의 새 인생을 응원합니다.  ","고마쌔리(zzon****)","2019.06.30 23:09"
"734","10","토이1이 내가태어난 연도에 나왔으니 나랑 같이성장한 영화.. 토이스토리5가 나온다면 내 나이 30대가 되겠지  ","옆집강아지가질래(dhaw****)","2019.06.30 23:02"
"735","10","관람객그래픽이 너무 좋아서 진짜 실물영화 같아서 좋았음! 보니... 우디가 너무 쉽게 떠나서 아쉽고 한편으로는 우디가 자유를 찾아서 좋음눈물 없이 못 보는 토이스토리 시리즈..  ","이은주(jyp9****)","2019.06.30 23:02"
"736","10","관람객어렸을때 봤던 토이스토리의 추억이 되살아나서 좋았음  ","케삼이(eunb****)","2019.06.30 22:43"
"737","10","관람객토이스토리는 언제나 실망시키지 않아요  ","딸기키위(chan****)","2019.06.30 22:28"
"738","10","To infinity and beyond  ","이나윤(pete****)","2019.06.30 22:08"
"739","10","관람객우디, 소리상자를 후회 없이 나눠 주다니!4살 아들도 집중해서 본 영화.사랑과 우정,  감동, 모든게 다 갖춰진 영황♡♡♡  ","찐(jjin****)","2019.06.30 21:19"
"740","10","1,2,3편은 장난감과 사람 사이의 추억을 다뤘다면 4편은 장난감이 주체적으로 사람처럼 꿈을 찾아가는 내용인것 같다. 1~3편에서는 어릴적 장난감에 대한 추억에 공감했다면 4편은 성인이된 관객이 꿈을 이뤄가는 모습을 장난감에 비추어서 가르쳐준다  ","1k70****","2019.06.30 20:55"
"741","10","토이스토리 5시리즈 나와서 앤디랑 다시 우디 만났으면 ㅠㅡㅠ  ","본머스치킨(jjc1****)","2019.06.30 20:47"
"742","10","마지막에 우디가 결심한 눈빛으로 돌아설때이미 체념했다가 우디의 눈빛을 읽고 가슴 뛰는 보의 애절하고 애틋한 표정과 몸짓...그 장면 이후로는 목이 메어 말한마디 할수 없었습니다  ","eye4****","2019.06.30 20:41"
"743","10","톰슨이 너무 무서워...  ","TNK(0818****)","2019.06.30 20:21"
"744","10","한장난감들에 대한 애착형성을 가르쳐주는거같아 보기좋습니다. 배울점도많고요. 우리나라같은경우는 매회마다 하나씩늘어나는 ㅋㅅ,ㄸㅂ...부모들 지갑을 터는데말이죠ㅠ  ","토끼맘(jju1****)","2019.06.30 17:45"
"745","10","옷장 속의 우디는 나이가 들어가는 어른들 모두와 닮았다.  ","준뎅이(joon****)","2019.06.30 16:13"
"746","10","앤디와 보니 뒤엔 언제나 우디가 있었고, 우디의 뒤엔 늘 버즈가 있었다.  ","jeli****","2019.06.30 14:31"
"747","10","버즈 성격이 전작들이랑 다르게 나왔지만 토이스토리의 감동은  여전하다  ","우리옹(gusn****)","2019.06.30 13:50"
"748","10","개비개비때문에 폭풍눈물흘리고 마지막 헤어질때 폭풍눈물 하..  ","키이레(jura****)","2019.06.30 13:36"
"749","10","토이스토리는 영원한 나의 친구 같다. 아니 연인이다.  시리즈 결국 이렇게 끝나니 먹먹하다.  ","비밀의수프(amor****)","2019.06.30 10:25"
"750","10","나의 인생 영화 역시 토이스토리 자랑스럽다.  ","jayu****","2019.06.30 09:54"
"751","10","처음엔 우디의 일방적 행동이 이해가 안됐는데 이야기를 거듭하면서 성장을하고 자기 정체성을 찾는 과정이 흡사 인간의 성장사를 담은듯해서 현실의 나를 반추해 나이 마흔에 살짝 눈물이 났다.누가 어른들이 봐야할 영화라고 했냐?잘했어!!!  ","촬스턴(miab****)","2019.06.30 09:51"
"752","10","관람객감동적이었어요 우디의 모험이야기 5편이 기대되네요  ","도도(soeu****)","2019.06.30 09:37"
"753","10","에미넴 : 11.토이스토리4 꼭 봐라  ","scs0928(sooc****)","2019.06.30 09:37"
"754","10","시리즈물의 엔딩을 맺는법을 완벽하게 보여줬다  ","lsj(tpwl****)","2019.06.30 08:14"
"755","10","너무 귀엽고 웃기고 슬프고ㅠㅠ 너무 힐링돼요  ","Min(iamm****)","2019.06.30 07:56"
"756","10","진짜 언제나 최고의 영화네요  ","Haruka(jong****)","2019.06.30 07:37"
"757","10","관람객걱정이 무색했던 완벽한 엔딩  ","꾜꾜(eunb****)","2019.06.30 07:05"
"758","10","관람객우디의 새로운 시작.행복해 우디 덕분에 행복했어  ","capb****","2019.06.30 05:32"
"759","10","첫번째 봤을 때는 보니에게 화가 났다. 두번째 봤을 때는 장난감의 우선순위를 정하는 것은 내가 아닌 보니라는 것을 깨달았다.20년 친구의 공백은 무엇으로도 채울 수 없다. 4는 비현실적이면서도 잔인하리만큼 현실적이었다.  ","정봉(jhsi****)","2019.06.30 03:49"
"760","10","관람객우디야 넌 우리가있잖아넌우리의친구다！진짜 재미있음 5 나왔으면좋켔다  ","kwon****","2019.06.30 02:40"
"761","10","관람객아이 키우지만 아이들은 항상 새로 생긴 장난감을 제일 좋아해요. 애착 인형도 자라는 과정에서 그리 길게 애착하지 않아요. 20대에 1편부터 40대에 4편까지.. 전 스토리가 개연성도 충분하고 앤딩은 슬프지만 그만큼 5편이 기대됩니다. 최고였습니다!  ","lune(mapr****)","2019.06.30 01:22"
"762","10","우디와 앤디의 이별은 예정 되어 있었고 우디와 나의 이별도 예정 되어 있었나 보다  ","bebo****","2019.06.30 00:57"
"763","10","포크가 이렇게까지 귀엽다니...  ","Dani(chde****)","2019.06.30 00:44"
"764","10","웃다가 울다가  모든 것이 완벽한 영화  ","kis8****","2019.06.30 00:30"
"765","10","관람객너무나 오랜만에 다시 본 토이스토리 시리즈, 아이들과 봐서 더욱 재미있었어요^^  ","행복한 변화(inbo****)","2019.06.30 00:23"
"766","10","스토리 캐릭터 웃음 감동 모든것이 완벽..  ","kenl****","2019.06.29 23:56"
"767","10","관람객3편의 감동에 비해 4편은 아쉬움이 많이 남았지만 그래도 어린날을 추억하기엔 충분했던 영화였어요:)  ","안수연(soo-****)","2019.06.29 23:35"
"768","10","내 10대 20대를 함께한 호!  ","날개(sj11****)","2019.06.29 23:09"
"769","10","관람객뭔가 어릴땐 몰랐는데 가슴 아프네 우디...  ","성민종(qorg****)","2019.06.29 22:51"
"770","10","너무너무 재밌고 감동적이었어요  ","옥수수수(dbsd****)","2019.06.29 22:47"
"771","10","관람객그동안 고마웠어 아프지말고 잘지내야해  ","노경아(nohk****)","2019.06.29 22:39"
"772","10","안녕 우디, 안녕 내 어린날의 추억...사랑했다 토이스토리  ","별명(ywjs****)","2019.06.29 22:19"
"773","10","또 보러 가야지..우정보다 사랑...  ","44ak****","2019.06.29 21:22"
"774","10","앤디랑 우디 너무 짠하다 ㅠㅠ 영화관에 어린이들 보다 어른이 더 많은 애니메이션.  ","유진(ymj6****)","2019.06.29 20:42"
"775","10","굳 바이 우디! 토이스토리5 에너벨과의 사투 기대할게!  ","mach****","2019.06.29 19:30"
"776","10","영화 두번 봤는데 두번 다 울었어요 ㅠㅠ진짜 역대급 토이스토리 영화,,,??  ","방주하(bang****)","2019.06.29 18:52"
"777","10","나의 첫애니메이션 너무잘마무리해서 기분너무좋다  ","cws9****","2019.06.29 18:41"
"778","10","앤디야 어딧가ㅠㅠ 보랑 행복한 시간 보내ㅠㅠ  ","보라해(ckco****)","2019.06.29 18:35"
"779","10","너무좋아요ㅠㅠ인생영화  ","김효진(aeio****)","2019.06.29 18:34"
"780","10","5편도 기대해봐도 될듯!!  ","ME(jiye****)","2019.06.29 18:33"
"781","10","관람객우디 수고했다.. 새 삶 찾은거 축하하고 꼭 행복해라.  ","피뽀리(hyub****)","2019.06.29 17:53"
"782","10","결말을 납득할 수는 없지만 우디의 선택이 그렇다면 존중해요! 잘봤어요ㅠ  ","가(kimd****)","2019.06.29 17:43"
"783","10","베스트 토이가 되기 위해 끊임없이 노력했지만 로스트 토이가 된 우디가 너무나도 안타까웠다. 하지만 친구를 위해 최선을 다하는 우디는 언제나 베스트 토이다. 앞으로는 자신의 행복만을 찾아서 살기를  ","ㄱㅁㅇㅈ(ksw0****)","2019.06.29 17:36"
"784","10","어린이들을 위한 최고의 영화 꿀잼  ","pure****","2019.06.29 17:05"
"785","10","3는 완벽하지만 4는 재미있다  ","blackcat(leeg****)","2019.06.29 16:31"
"786","10","관람객주인에게 얽매어지지않는 삶을 보여주는것같아 좋았어요! 장난감들 귀요미 ㅎ  ","토드(tode****)","2019.06.29 16:00"
"787","10","진짜... 어렸을때부터 가족들이랑 손잡고 2,3편 영화로 봤던거 기억함 4편보는데 너무 슬펏어.. 그리고 4편이 나와서 너무 감사해  ","망둥이(cook****)","2019.06.29 15:41"
"788","10","암 개비개비(헤헿) 아이러뷰(헤헿)  ","이지영(ljiy****)","2019.06.29 12:40"
"789","10","관람객최애캐릭터 강아지 슬링키를 다시 본 것 만으로 행복했다. 악역인줄  알았던 개비개비때문에 눈물났다ㅠㅠ 토이스토리1.2.3.4 모두 내 추억속에서는 역대급이야.  ","ㄳ(zzsh****)","2019.06.29 12:38"
"790","10","관람객옆에 아기들도 꺄르르 나도 꺄르르 꿀잼  ","디아블소(ojy4****)","2019.06.29 12:12"
"791","10","관람객안녕, 우디. 내 인생 최고의 카우보이.  ","Satellite(olov****)","2019.06.29 12:09"
"792","10","진짜 너무 재밌어용 ..!!  ","Dae Yu(eodb****)","2019.06.29 11:38"
"793","10","완결 느낌.. 그리울꺼다ㅎㅎ  ","카윗(bobo****)","2019.06.29 11:37"
"794","10","우디와 보에게 감명받아 이직하고 싶은 직장에 이력서 넣었습니당 잘될진 모르겠지만 우디 사랑해  ","ggami(yr96****)","2019.06.29 11:21"
"795","10","나이가 들고 봐서 그런지 더 개재밌었습니다 마지막 장면에서 버즈가 우디에게 건네는 말에 울컥 했네요  ","홈런볼대마왕(dong****)","2019.06.29 11:12"
"796","10","나에게 에니메이션의 편견을 깨버린 영화 말이 필요없다 10점(10점이 최고점이라서)  ","갱구(gang****)","2019.06.29 11:03"
"797","10","관람객걸크러쉬 개멋짐. 믿고 보는 토이스토리  ","펩시(hko1****)","2019.06.29 10:59"
"798","10","쵝오. 누구도 또다른 스토리에서 스토리가 시작될지는 몰랐을듯...정말 픽사 대단합니다^^  ","103동203호행복(kak5****)","2019.06.29 10:44"
"799","10","보핍과 개비개비 카붐  상처를 극복해가는 장난감들  ","Mybin707(mybi****)","2019.06.29 10:28"
"800","10","관람객아이들이 박수치며 재미있게 관람했네요~  ","지니사랑(e032****)","2019.06.29 09:32"
"801","10","관람객감동과 재미 둘 다..ㅠㅠ결말 너무 좋았습니다  ","Rrrrr(kdl_****)","2019.06.29 09:07"
"802","10","관람객역시 디즈니 애니매이션 짱짱짱입니다  ","SOONABLE(soon****)","2019.06.29 08:19"
"803","10","거진 20년만에 토이스토리를 다시 보게 되었다 ..  3를 안 봐서 그런지  엔딩도 마음에 들었고, 재미 감동 교훈 다 적절히 들어간 최고의 작품이라 생각함  ","sin123(bioc****)","2019.06.29 02:48"
"804","10","커서 이영화를 볼줄이야..  ","남학생(ho48****)","2019.06.29 01:38"
"805","10","5편 기대돼 꼭나와야돼 우디야 ㅜㅠ  ","이름(nnnn****)","2019.06.28 23:43"
"806","10","토이스토리 5편 나오죠?(*?∀?*)  ","양진빈(wlsq****)","2019.06.28 23:40"
"807","10","관람객포키야 넌 쓰레기가 아니라 장난감이란다 -우디  ","이현구(gusr****)","2019.06.28 23:37"
"808","10","나의 영원한 1등 애니메이션  ","명랑아(sere****)","2019.06.28 22:41"
"809","10","관람객귀여운 악역 개비개비를 볼 수 있어서 좋았습니다.  ","BURGER(bong****)","2019.06.28 22:22"
"810","10","마냥 좋았던 시절 친구들과  1편을,직장친구들과 2편 보러가고,육아땜에 vod로 3편을...그리고 초딩이 된 두 아이들과 4편을 함께 봤습니다. 세월이 무색하리 만치 친숙한 토이 친구들이 참 반가와서 울컥 했네요~~훗날 우디와 앤디와 재회를 기다려요~  ","뮈키(aruj****)","2019.06.28 22:16"
"811","10","5편도 내주세요 그냥 좀 내줘요 계속 보고 싶어요  ","자진사퇴좀(heal****)","2019.06.28 22:01"
"812","10","1.2.3.4 시리즈가 다 재밌을 수 있지??5도나와줬으면ㅜㅜ  ","끼끼(dlar****)","2019.06.28 20:40"
"813","10","아이처럼 기다렸고,아이처럼 웃었고,아이처럼 울었다  ","왱알앵알(dkes****)","2019.06.28 20:15"
"814","10","포키 발에 있는 무지개가 우디를 포함한 여러 장난감들의 삶에 있어 다양성을 존중하자는 의미가 아닐까싶다.  ","배지윤(jiyo****)","2019.06.28 19:53"
"815","10","장난감들의 뜨거운 우정! 보고 배우겠습니다  ","예쁘니해진(rhkr****)","2019.06.28 19:29"
"816","10","관람객아들이랑 봤는데 많이 웃었어요. 눈물날 정도로 슬프진 않았어요  ","행복만땅(juli****)","2019.06.28 19:24"
"817","10","토이스토리 전시리즈 통틀어 제일 재밌게봤네요마음의소리 쵝오!!!ㅠㅠ  ","벌레맛치약(smal****)","2019.06.28 18:55"
"818","10","웃다가 눈물까지 흘렀다ㅋㅋ오랜만에 정말 재밌는 시간이었다  ","김경택(clas****)","2019.06.28 17:39"
"819","10","마지막에ㅋㅋㅋ그 병아리랑 토끼인형에서 레이저 나올때까지 웃겼닼ㅋㅋㅋㅋ아빠 감옥가? 그것도  ","냐옹(tiam****)","2019.06.28 16:05"
"820","10","카라멜팝콘 먹으면서 봐도 눈물때문에 단짠단짠의 맛을 선사받는 신비로운 경험을 하실 수 있습니다  ","젼(jenn****)","2019.06.28 15:14"
"821","10","관람객3를 너무 재밌게봐서 4는 어떨까 기대했는데 역시 토이스토리. 보핍 너무 멋져. 보핍이랑 우디 행복해야해!  ","경진님(rudw****)","2019.06.28 15:09"
"822","10","CG만이 표현할 수 있는 아름다움을 완벽하게 보여준, 또 스토리의 완벽함을 가진... 이런 3D필름은 픽사, 디즈니만이 만들 수 있다는 사실만으로도 감동. 이번편 은근철학적인데.이것이 모든 연령대가 관람할 수있게 만들었다는데에도 또 감동.  ","알수없는(attr****)","2019.06.28 14:59"
